id,name,authors,original_price,price,categories,all_time_quantity_sold,rating_average,review_count,pages,manuafacture
188940825,Những Chàng Trai Ở Lộc Phong Quán – Tập 10 - Tặng 1 bookmark 2 mặt ,Shimizu Yu,48000,29900,"Truyện Tranh, Manga, Comic",512,5,91,176.00,Nhà Xuất Bản Hà Nội
2380007,Khi Bạn Đang Mơ Thì Người Khác Đang Nỗ Lực,Vĩ Nhân,136000,108800,Sách tư duy - Kỹ năng sống,1099,4.8,191,418.00,Nhà Xuất Bản Văn Học
68392386,Stephen Hawking - Trả Lời Ngắn Gọn Những Câu Hỏi Lớn,Stephen Hawking,90000,71000,Sách tiếng Việt,1550,5,289,204.00,NXB Trẻ
193981038,Vua sáng chế - Tập 15,Tatsuki Nohda,20000,19000,"Truyện Tranh, Manga, Comic",268,5,37,192.00,Nhà Xuất Bản Kim Đồng
107342987,Bút bi nước khô nhanh Deli - 0.5mm - Bút viết thư pháp - Ống bút liền mực - Mực Xanh/ Đen/ Đỏ - 1 chiếc - S856,,12600,7000,Bút bi nước,8158,4.8,466,,
113583126,Ngữ Pháp Tiếng Anh (Tái Bản),Mai Lan Hương,89000,64000,Ngữ pháp Tiếng Anh,2487,5,337,280.00,Nhà Xuất Bản Đà Nẵng
90227346,Sapiens: Lược Sử Loài Người Bằng Tranh - Tập 1: Khởi Đầu Của Loài Người,Yuval Noah Harari,345000,248000,Sách tiếng Việt,3272,5,685,248.00,Nhà Xuất Bản Dân Trí
8886005,Bay Trên Tổ Chim Cúc Cu (Tái Bản),Ken Kesey,118000,88500,Sách tiếng Việt,2776,4.8,302,432.00,Nhà Xuất Bản Văn Học
189657596,Komi - Nữ Thần Sợ Giao Tiếp Tập 11,Tomohito Oda,25000,25000,"Truyện Tranh, Manga, Comic",,0,0,192.00,Nhà Xuất Bản Kim Đồng
45349383,Hashtag No.2 Fashion - Kinh Doanh Thời Trang Tại Thị Trường Việt Nam,Nhiều tác giả,200000,150000,Root,2059,4.8,230,132.00,Nhà Xuất Bản Dân Trí
186434891,Cá Cược Với Tình Yêu,Jennifer Crusie,95000,95000,Tác Phẩm Kinh Điển Nước Ngoài,99,5,11,468.00,Nhà Xuất Bản Văn Học
193988321,Đứng Vững Trong Đơn Độc,Doyeon,96000,72100,Light novel,163,4.7,23,232.00,Nhà Xuất Bản Thanh Niên
188487640,Dragon Ball Full Color - Phần Năm: Truy Lùng Cell Bọ Hung  - Tập 2 [Tặng Ngẫu Nhiên 1 Trong 2 Mẫu Postcard Nhân Vật],Akira Toriyama,77000,69200,"Truyện Tranh, Manga, Comic",636,5,87,228.00,Nhà Xuất Bản Kim Đồng
109018530,Vườn Hoa Mạt Dược Ký Sự - Những Kỳ Án Nổi Tiếng Chưa Có Lời Giải (Tặng Kèm 1 Bookmark Chữ Nhật),Hà Mạt Bì,139000,125000,Truyện trinh thám,,0,0,400.00,Nhà Xuất Bản Thế Giới
170094968,Atlas Giải Phẫu Cơ Thể Người - Tái Bản,BS. Alice Roberts,680000,480000,Sách Y Học Hiện Đại,506,5,83,512.00,Nhà Xuất Bản Dân Trí
95090377, Bút màu sáp dầu học sinh hộp nhựa Deli - 12/18/24 màu - 72090/72091/72092,,52200,29000,Sáp dầu,2148,4.5,295,,
187619074,Quý Cô Tài Chính,Alex Tu,139000,100000,Sách tư duy - Kỹ năng sống,1262,4.8,114,232.00,Nhà Xuất Bản Thế Giới
173093792,"Thao Túng Tâm Lý - Nhận Diện, Thức Tỉnh Và Chữa Lành Những Tổn Thương Tiềm Ẩn",Shannon Thomas,169000,126800,Root,310,5,20,,Nhà Xuất Bản Dân Trí
13673970,Combo Trinh Thám Giây Thứ 12 (2 Tập),Sunness,276000,209000,Root,102,4.5,17,464.00,Nhà Xuất Bản Văn Học
185595374,Picasso Và Bức Tranh Khiến Thế Giới Sửng Sốt,,399000,299000,Sách tiếng Việt,40,5,6,600.00,Nhà Xuất Bản Dân Trí
170463582,Siêu Nhí Biết Tuốt - 101 Bí Ẩn Kích Thích Tò Mò Của Các Bạn Nhỏ,,240000,124800,Kiến thức - Bách khoa,2072,5,191,120.00,Nhà Xuất Bản Hà Nội
58441509,Ăn Uống Đúng Cách: Bộ Quy Tắc Ẩm Thực Lành Mạnh,Michael Pollan,116000,104400,Sách Y Học Khác,133,5,12,170.00,Nhà Xuất Bản Thế Giới
77324132,Phụ Nữ Hiểu Biết Sẽ Có Cuộc Sống Đẳng Cấp Hơn (Tặng Kèm Bookmark),Jenny Kiều,119000,83200,Truyện ngắn - Tản văn - Tạp Văn Nước Ngoài,3774,5,653,368.00,Nhà Xuất Bản Văn Học
87389629,OSHO - Sáng Tạo Bừng Cháy Sức Mạnh Bên Trong (Tái Bản),Osho,73000,73000,Sách tiếng Việt,5,5,1,240.00,Nhà Xuất Bản Tổng hợp TP.HCM
75813201,Không Đến Một (Tái Bản - Bìa Cam),Blake Masters,110000,85700,Sách tiếng Việt,2426,5,304,276.00,NXB Trẻ
142002263,Muôn Kiếp Nhân Sinh 2 (Bìa Cứng),Nguyên Phong,338000,338000,Nghệ thuật sống,2380,5,378,544.00,Nhà Xuất Bản Tổng hợp TP.HCM
193981046,Tiệm trừ yêu kì ảo - Tập 17,Kiri Wazawa,35000,33300,"Truyện Tranh, Manga, Comic",197,5,34,194.00,Nhà Xuất Bản Kim Đồng
117035933,Sách: Hài Hước Một Chút Thế Giới Sẽ Khác Đi (Tái Bản),Lưu Chấn Hồng,80000,64000,Sách tư duy - Kỹ năng sống,1085,4.8,140,228.00,Nhà Xuất Bản Thanh Niên
191506179,Sách Bạn Thật Sự Là Ai?,Brian R.Little,88000,61600,Sách tư duy - Kỹ năng sống,308,4.8,40,172.00,Nhà Xuất Bản Dân Trí
195306000,Tư trị thông giám - Tập 9,Phạm Thành Long,285000,234000,Tác Phẩm Kinh Điển Nước Ngoài,226,5,46,559.00,Nhà Xuất Bản Văn Học
26593338,Misty Morning Walk With Mother - Cùng Mẹ Đi Trong Sương Sớm,Eunsil Song,85000,42500,Root,431,5,41,40.00,Nhà Xuất Bản Phụ Nữ
174038838,Here U Are – Tập 2,DJun,110000,74300,Tranh Truyện,2397,4.7,811,160.00,Nhà Xuất Bản Hà Nội
56878836,Sách Muôn Kiếp Nhân Sinh (Bìa Cứng) - Nguyên Phong,Nguyên Phong,228000,164000,Nghệ thuật sống,10454,5,1755,424.00,Nhà Xuất Bản Tổng hợp TP.HCM
117681065,Sống Thực Tế Giữa Đời Thực Dụng (Tái Bản),Mễ Mông,129000,65000,Sách tư duy - Kỹ năng sống,2712,4.8,499,360.00,Nhà Xuất Bản Thanh Niên
176473191,Bút màu marker lẻ chiếc 2 đầu to nhỏ nhiều màu thân bút vuông màu đen Deli - Tô màu vẽ tranh trang trí sổ tay - 70701,,9000,9000,Bút Lông Màu,1740,4.8,38,,
126853168,Thấu hiểu Hành vi giá Thị trường Tài chính (Understanding Price Action),,367000,367000,Sách tài chính - khác,1779,5,275,448.00,Nhà Xuất Bản Thanh Niên
75403873,"Bộ Màu Nước Solid Water Color Cao Cấp - Tặng Kèm 2 Bút Nước, 2 Mút, 1 Palette - Chuyên Dùng Cho Học Sinh, Sinh Viên, Vẽ Chuyên Nghiệp - Hàng Chính Hãng - VinBuy",,120000,65000,Nhà Sách Tiki,1812,4.8,509,,
137241842,Trồng Một Nụ Cười - Cùng Trẻ Thực Hành Chánh Niệm,Thích Nhất Hạnh,199000,139000,Phật giáo,2023,5,190,312.00,Nhà Xuất Bản Hà Nội
195801645,Thực Học Của Inamori Kazuo: Quản Trị Và Kế Toán,Inamori Kazuo,95000,75900,Bài học kinh doanh,622,5,22,168.00,NXB Trẻ
189371286,[ Gift] [Hàng Tặng Không Bán] Sổ Tay Sức Khỏe DHC,,50000,50000,Sổ tay dán gáy,105,0,0,,
185024355,Spy X Family 7,Tatsuya Endo,25000,21300,"Truyện Tranh, Manga, Comic",3440,5,1275,194.00,Nhà Xuất Bản Kim Đồng
190214568,Kỷ luật bản thân,,189000,151000,Sách tư duy - Kỹ năng sống,1,0,0,,Nhà Xuất Bản Công Thương
32192510,"Madame Chic - Rất Thần Thái, Rất Paris",Jennifer L. Scott,99000,69200,Sách Làm Đẹp,8771,4.8,916,256.00,Nhà Xuất Bản Thế Giới
193684717,Từ Vũ Trụ Đến Trái Tim – Những Thông Điệp Yêu Thương,Lý Khôi,89000,80000,Sách Chữa Lành,,0,0,176.00,Nhà Xuất Bản Thanh Niên
107802188,Bí Mật Tư Duy Triệu Phú (Tái Bản),T.Harv Eker,108000,74400,Sách tiếng Việt,2406,5,314,292.00,Nhà Xuất Bản Phụ Nữ Việt Nam
130314065,Tâm lý thị trường chứng khoán - Hành vi đám đông và sự thật đằng sau những con sóng,George Charles Selden,50000,50000,Nhà Sách Tiki,,0,0,104.00,Nhà Xuất Bản Kinh Tế TPHCM
95090744, Bút chì lục giác Deli - loại 2B/HB - 30 chiếc/hộp - 58166 / 58167,,99000,55000,Bút chì gỗ,1384,4.8,196,,
107363748,Bút chì màu dạng cốc Deli - bút chì gỗ khô tự nhiên an toàn -  12/24/36/48 màu - 7070,,171000,95000,Bút Chì Màu - Bút Lông Màu - Sáp Màu,1484,4.8,205,,
41131985,Thực Hành 7 Thói Quen Của Bạn Trẻ Thành Đạt,Sean Covey,78000,52000,Sách tiếng Việt,2188,4.7,223,100.00,Nhà Xuất Bản Tổng hợp TP.HCM
174377494,Combo 10 cuốn Ehon Ươm mầm Tính cách,,390000,202800,Truyện tranh Ehon,1677,4.8,136,24.00,Nhà Xuất Bản Hà Nội
49249526,Thiết Kế Cuộc Đời Thịnh Vượng - Design a Prosperous Life,Thái Phạm,299000,299000,Sách tư duy - Kỹ năng sống,16204,5,2878,352.00,Nhà Xuất Bản Thế Giới
106788395,Toán Tư duy - Beginning Creative Math (Dành cho bé 4-6 tuổi/Song ngữ Việt - Anh),,110000,57200,Sách tiếng Việt,1569,4.8,195,104.00,Nhà Xuất Bản Hà Nội
544731,Giáo Trình Chuẩn HSK 2 - Bài Học (Kèm file MP3),Khương Lệ Bình,198000,148000,Giáo trình Hán ngữ,3538,5,456,144.00,Nhà Xuất Bản Tổng hợp TP.HCM
140416366,Hôm Nay Phải Mở Mang (Một Tựa Sách Của Ngày Ngày Viết Chữ Dành Cho Người Học Viết Và Làm Nghề Viết),Nguyễn Thùy Dung,119000,83200,Nhà Sách Tiki,2767,5,369,208.00,Nhà Xuất Bản Thế Giới
178483666,Những Lời Giáo Huấn Của Epictetus,Robin Hard,239000,156000,Sách tư duy - Kỹ năng sống,913,4.8,128,568.00,Nhà Xuất Bản Công Thương
274876002,Thiên Quan Tứ Phúc - Tập 4,Mặc Hương Đồng Khứu,108000,105400,Sách tiếng Việt,1700,5,561,416.00,Nhà Xuất Bản Hà Nội
23433003,30 Chủ Đề Từ Vựng Tiếng Anh (Tập 1),Trang Anh,190000,132000,Từ Vựng Tiếng Anh,6006,5,1201,498.00,Nhà Xuất Bản Đại Học Quốc Gia Hà Nội
191045569,Viên Tiên Sinh Luôn Không Vui - Tập 1,Từ Từ Đồ Chi,159000,95400,Tiểu Thuyết Phương Đông,818,4.8,240,352.00,Nhà Xuất Bản Hà Nội
4466841,Trưởng Thành Sau Ngàn Lần Tranh Đấu (Tái Bản),Kim Ran Do,95000,71200,Nhà Sách Tiki,9704,4.7,650,560.00,Nhà Xuất Bản Hà Nội
142791749,Sự Trỗi Dạy Và Suy Tàn Của Đế Chế Thứ 3 (Tái Bản),William L.Shirer,445000,275000,Lĩnh vực khác,762,4.6,171,1504.00,Nhà Xuất Bản Thông Tin Và Truyền Thông
126474205,Làm giàu từ chứng khoán bằng phương pháp VSA chính gốc: Nghiên cứu chuyên sâu về cách giao dịch của Wyckoff,Rubén Villahermosa Chaves,499000,499000,Sách tài chính - khác,275,4.8,47,278.00,Nhà Xuất Bản Thế Giới
142833449,Sanctify - Tập 2,GODSSTATION,109000,92600,Tranh Truyện,1240,5,545,236.00,Nhà Xuất Bản Hội Nhà Văn
971704,Tạo Lập Mô Hình Kinh Doanh (Tái bản),Alexander Osterwalder,299000,224300,Sách tiếng Việt,51,5,4,292.00,
192125806,Dạy con làm giàu - Tập 11 - Trường dạy kinh doanh cho những người thích giúp đỡ người khác (Tái Bản 2022),Robert T. Kiyosaki – Sharon L. Lechter,80000,60000,Bài học kinh doanh,1339,5,46,228.00,NXB Trẻ
190701636,Yuri Espoir (Tập 2),Naoi Mai,79000,47500,"Truyện Tranh, Manga, Comic",703,5,218,196.00,Nhà Xuất Bản Dân Trí
197629362,Bức Họa Múa Rối Xương (Combo tập 1+2),Tây Tử Tự,279000,198000,Truyện Chữ Đam Mỹ,1249,5,325,832.00,Nhà Xuất Bản Hà Nội
83004183,Nhóc Miko! Cô Bé Nhí Nhảnh 34,ONO Eriko,25000,20000,Sách tiếng Việt,2189,5,546,188.00,NXB Trẻ
171549988,Trường An Ly Ca 2 - Vén Mây Thấy Trời,Úc Phức,165000,132000,Truyện trinh thám,,0,0,456.00,Nhà Xuất Bản Hà Nội
113655308,Giáo Trình Kinh Tế Chính Trị Mác – Lênin (Dành Cho Bậc Đại Học Hệ Không Chuyên Lý Luận Chính Trị) - Bộ mới năm 2021,Bộ Giáo Dục Và Đào Tạo,59000,59000,Giáo trình đại cương,2181,5,409,292.00,Nhà Xuất Bản Chính Trị Quốc Gia Sự Thật
116835635,Tớ Học Lập Trình - Làm Quen Với Python,Rosie Dickins,105000,78800,Kiến thức - Bách khoa,1223,5,153,96.00,Nhà Xuất Bản Thế Giới
579823,Nhà Lãnh Đạo Không Chức Danh,Robin Sharma,105000,94500,Sách tiếng Việt,33,5,1,270.00,NXB Trẻ
96327064,Bye Béo - Cách giảm 7kg trong 30 ngày,Phan Bảo Long,199000,199000,Ăn kiêng - Giảm cân,6240,4.8,1299,184.00,Nhà Xuất Bản Dân Trí
142675354,"""Từ Điển"" Sử Dụng Loài Người",Matt Haig,105000,70350,Truyện ngắn - Tản văn - Tạp Văn Việt Nam,1792,4.8,417,200.00,Nhà Xuất Bản Thanh Niên
1445365,Dưới Một Mái Nhà Ở Paris,Guillaume Musso,119000,88000,Tiểu Thuyết Phương Tây,4933,4.8,484,480.00,Nhà Xuất Bản Hội Nhà Văn
192124401,Kingdom -Tập 31,Yasuhisa Hara,45000,40600,"Truyện Tranh, Manga, Comic",400,4.8,43,210.00,NXB Trẻ
95311757,Lưu Thông Máu Tốt Hóa Giải Bách Bệnh,Akiyoshi Horie,99000,74300,Sách Y Học Hiện Đại,450,5,37,252.00,Nhà Xuất Bản Công Thương
193446626,Chòm Sao Linh Thú Tập 8 [Tặng kèm Bookmark],Matsuri Akino,40000,38700,"Truyện Tranh, Manga, Comic",279,5,50,328.00,Nhà Xuất Bản Kim Đồng
194471830,We Best Love - Mãi Mãi Là Số 1 & Cuộc Phản Công Của Số 2 [Tặng Kèm Bookmark + Postcard + Bìa Bao Giả Lập Poster + Giá Đỡ Điện Thoại],Vũ Thần Hoàn,180000,162000,Truyện Chữ Đam Mỹ,1,0,0,,Nhà Xuất Bản Kim Đồng
174605333,Châu Phi Nghìn Trùng (Tái Bản),ISAK DINESEN,165000,113000,Tiểu sử - Hồi ký,977,5,98,408.00,Nhà Xuất Bản Phụ Nữ
192692368,Phương Pháp Thực Chiến Hiệu Suất Cao Đến Từ Nhà Quán Quân Giao Dịch Tài Chính,,364000,364000,Sách tài chính - khác,281,4.8,44,384.00,Nhà Xuất Bản Thanh Niên
162426359,Cà Insider No.1 - SENSORY - Chạm Cà Phê Từ Mọi Giác Quan,Julie Đặng,285000,220000,Lĩnh vực khác,841,5,107,216.00,Nhà Xuất Bản Dân Trí
50773990,Triết Lý Kinh Doanh Của Kyocera (Bìa Cứng),Inamori Kazuo,175000,115341,Bài học kinh doanh,1770,4.8,157,435.00,Nhà Xuất Bản Công Thương
106997685,Keo dán siêu chắc Sealant Fix - Giải pháp thay thế đinh vít,,21000,21000,Keo hồ dán đa năng,959,4.2,118,,
136232535,"Ux Content 4.0 (Chọn Đúng Chữ, Giữ Người Dùng)",Khúc Cẩm Huyên,139000,98900,Sách hướng nghiệp,1051,5,144,280.00,Nhà Xuất Bản Thế Giới
137561095,Combo 2 Cuốn Sách Tâm Lý Học Nhập Môn: Toàn Thư Tâm Lý Học + Từ Điển Tâm Lý,Shozo Shibuya,254000,183000,Sách tiếng Việt,1404,5,313,796.00,Nhà Xuất Bản Thế Giới
273896677,Trí Tuệ Do Thái,Eran Katz,189000,141000,Sách tiếng Việt,490,5,76,444.00,Nhà Xuất Bản Lao Động Xã Hội
175845415,Bí Quyết Tìm Kiếm Mặt Bằng Kinh Doanh - Đến Sahara Mở Quán Trà Đá - Bộ Sách Khởi Nghiệp Bán Lẻ,,199000,169000,Sách kỹ năng làm việc,2262,5,166,248.00,Nhà Xuất Bản Thế Giới
53434797,Sách Tài Chính Cá Nhân Cho Người Việt Nam - Tặng Khóa học Online về Tài chính,Lâm Minh Chánh,200000,200000,Tài chính cá nhân,13645,4.7,1789,235.00,Nhà Xuất Bản Phụ Nữ
197602052,Fullmetal Alchemist - Cang Giả Kim Thuật Sư - Fullmetal Edition Tập 7,Hiromu Arakawa,69000,62100,"Truyện Tranh, Manga, Comic",837,5,19,266.00,Nhà Xuất Bản Kim Đồng
55605172,Tắt Đèn (Tái Bản 2020),Ngô Tất Tố,50000,35000,Truyện ngắn - Tản văn - Tạp Văn Việt Nam,1192,5,321,216.00,Nhà Xuất Bản Văn Học
98733259,Những Tù Nhân Của Địa Lí - Khám Phá Sự Vận Hành Của Thế Giới Qua Những Tấm Bản Đồ - Phiên Bản Minh Hoạ Màu Dành Cho Độc Giả Trẻ,Tim Marshall,230000,202400,Kiến thức - Bách khoa,142,4.7,36,72.00,Nhà Xuất Bản Kim Đồng
181699672,Shuggie Bain: Chiếc Linh Hồn Nhỏ,Douglas Stuart,235000,164000,Truyện ngắn - Tản văn - Tạp Văn Nước Ngoài,460,5,81,680.00,Nhà Xuất Bản Văn Học
110944248,Tôi Không Thích Ồn Ào (Tặng Kèm Bookmark)(Tái Bản),Ashley Davis Bush,75000,45000,Sách tiếng Việt,745,4.8,134,136.00,Nhà Xuất Bản Hà Nội
188039858,"Combo 4 Cuốn Sổ Tay Ghi Chép A5 Gáy Xoắn 120 Trang Kẻ Ngang Deli - Phù Hợp Làm Sổ Kế Hoạch Planner, Nhật Kí, Tập Vở Ghi Chép Bullet Journal - LA560-06",,37800,21000,Sổ tay gáy lò xo,1017,4.7,99,,
106149744,Tôi Đã Kiếm 2.000.000 Đô La Từ Thị Trường Chứng Khoán Như Thế Nào (Tái Bản),Nicolas Darvas,109000,76400,Sách tiếng Việt,1261,5,179,236.00,Nhà Xuất Bản Hồng Đức
193099631,Đại Gia Gatsby,Francis Scott Key Fitzgerald,86000,64400,Tác Phẩm Kinh Điển Nước Ngoài,780,5,80,260.00,Nhà Xuất Bản Hội Nhà Văn
197602124,Fullmetal Alchemist - Cang Giả Kim Thuật Sư - Fullmetal Edition - Tập 6,Hiromu Arakawa,69000,62100,"Truyện Tranh, Manga, Comic",944,4.8,25,260.00,Nhà Xuất Bản Kim Đồng
187827390,Gửi Tới Người Mùa Đông Này Sẽ Không Còn Nữa,Inujun,123000,84000,Light novel,388,5,105,352.00,Nhà Xuất Bản Dân Trí
187827443,Ăn Gì Không Chết - Sức Mạnh Chữa Lành Của Thực Phẩm,Michael Greger,320000,315000,Sách tiếng Việt,327,5,27,776.00,NXB Trẻ
3876677,Hỏa Ngục,Dan Brown,239000,149000,Sách tiếng Việt,2718,4.7,300,688.00,Nhà Xuất Bản Lao Động
83664156,"Rio Book No.2 - Nhận Diện Thương Hiệu, Những Điểm Chạm Thị Giác (Tái Bản)",Rio Creative,170000,127000,Sách tiếng Việt,1400,4.8,232,232.00,Nhà Xuất Bản Lao Động
169621659,Trầm Hương,Thi Vũ,135000,101000,Truyện Chữ Đam Mỹ,1162,4.8,455,364.00,Nhà Xuất Bản Hà Nội
162832796,Rilla Dưới Mái Nhà Bên Ánh Lửa,Lucy Maud Montgomery,200000,170000,Tác Phẩm Kinh Điển Nước Ngoài,,0,0,520.00,Nhà Xuất Bản Hội Nhà Văn
23437685,English Vocabulary in Use: Pre-Intermediate and Intermediate Book with Answers: Vocabulary Reference and Practice (Kèm CD),Stuart Redman,193000,179500,English Books,2078,5,336,264.00,CAMBRIDGE UNIVERSITY
139979522,Ăn Dặm Kiểu Nhật (Tái Bản),Tsutsumi Chiharu,189000,126000,Sách ăn dặm cho bé,1852,5,173,176.00,Nhà Xuất Bản Lao Động
105778970,Nhật Ký Tarot,Brigit Esselmont,199000,143000,Tarot,1333,5,317,328.00,Nhà Xuất Bản Thế Giới
11336581,Rich Habits - Thói Quen Thành Công Của Những Triệu Phú Tự Thân,Thomas C. Corley,158000,94800,Sách tư duy - Kỹ năng sống,10579,4.7,627,288.00,Nhà Xuất Bản Hồng Đức
106206473,Thân Gửi Sở Thú,Rod Campbell,79000,59300,Truyện kể cho bé,1736,5,166,10.00,Nhà Xuất Bản Hội Nhà Văn
187933551,Reiki - Nghệ Thuật Chữa Lành Bằng Năng Lượng,Lisa Campion,189000,117180,Sách tư duy - Kỹ năng sống,825,5,82,336.00,Nhà Xuất Bản Thanh Niên
189641377,Kombucha - Tuyệt Đỉnh Thức Uống Lên Men,Hannah Crum,320000,193000,Sách Nấu ăn,524,5,65,440.00,Nhà Xuất Bản Phụ Nữ
174449882,“Lần Đầu Làm Sếp” – (Your First Leadership Job),Tacy M. Byham,195000,134550,Lịch Sử Thế Giới,270,5,18,380.00,Nhà Xuất Bản Tổng hợp TP.HCM
149257065,Keanu Reeves - Ma Trận Cuộc Đời (Bí Ẩn Đằng Sau Người Đàn Ông Tử Tế Nhất Hành Tinh),Marc Shapiro,117600,117600,Phóng Sự - Ký Sự,,0,0,320.00,Nhà Xuất Bản Dân Trí
67991600,Nghệ Thuật Từ Chối – Cách Nói Không Mà Vẫn Có Được Đồng Thuận,Damon Zahariades,82000,56500,Sách kỹ năng làm việc,4723,4.8,844,160.00,Nhà Xuất Bản Hồng Đức
143185998,Ăn Dặm Không Phải Là Cuộc Chiến (Tái Bản),Mẹ Ong Bông,289000,187850,Sách ăn dặm cho bé,2026,4.8,180,395.00,Nhà Xuất Bản Lao Động
76278485,Ảo Dạ (Tái Bản),Higashino Keigo,179000,135000,Truyện trinh thám,1060,4.8,230,584.00,Nhà Xuất Bản Hà Nội
11806671,Combo Doraemon Truyện Tranh Màu Kỹ Thuật Số (6 Tập),Fujiko F Fujio,180000,172000,Sách tiếng Việt,1959,4.8,361,,Nhà Xuất Bản Kim Đồng
110965784,Keo Dán Giày Siêu Chắc Chống Nước Tốt Seaglue 100g,,79000,69000,Keo hồ dán đa năng,379,4.6,62,,
341073,Xin Hãy Quên Em,Isabel Wolff,91000,91000,Tiểu Thuyết Phương Tây,105,4.8,12,468.00,Nhà Xuất Bản Thời Đại
104315085,Tư Duy Logic (Tái Bản),Minori Kanbe,110000,88000,Sách tư duy - Kỹ năng sống,1,0,0,216.00,Nhà Xuất Bản Thế Giới
150956757,Combo 8 cuốn Túi tô màu Tập làm họa sĩ nhí,,84000,43680,Tô màu - Luyện chữ  ,717,5,71,16.00,Nhà Xuất Bản Mỹ Thuật
116158321,7 Chiến Lược Thịnh Vượng Và Hạnh Phúc (Tái Bản 2021),Jim Rohn,85000,74800,Sách tư duy - Kỹ năng sống,1230,4.8,133,,Nhà Xuất Bản Thế Giới
82936273,Óc Sáng Suốt (Tái Bản 2021),Thu Giang Nguyễn Duy Cần,60000,44900,Sách tiếng Việt,1525,4.8,237,,NXB Trẻ
185889844,Tại Sao Chúng Tôi Muốn Bạn Giàu,Donald J.Trump,135000,105000,Sách doanh nhân,632,5,54,428.00,NXB Trẻ
177736624,Mặc Kệ Thiên Hạ - Sống Như Người Nhật (Tái Bản),Mari Tamagawa,94000,85000,Sách tư duy - Kỹ năng sống,,0,0,192.00,Nhà Xuất Bản Hà Nội
